3743775904381426,+3743766126916358,5019002655,-1,从来就没有什么救世主～//@CBA官网:2014西班牙男篮世界杯主题曲getthecup,2014-08-15 10:19:54,0,0,0,140,231,3743056030887809,2
3743776381966089,+3743766848134769,3081080127,-1,转发微博,2014-08-15 10:21:47,0,0,0,331,2778,3743056030887809,1
3743777329709051,+3743766848134769,2230326994,220,下一届，我们不一定缺席！//@中国篮球:西班牙世界杯主题曲，下一届，我们一定不缺席。[哼],2014-08-15 10:25:34,0,4,1,629,258,3743056030887809,2
3743777422762670,+3743056030887809,2215865384,220,期待梦十一狂虐任何一个对手！！再次称霸世界篮坛[哈哈][哈哈],2014-08-15 10:25:55,0,0,0,373,988,3743056030887809,1
3743777565012998,+3743766848134769,2171241151,-1,先打好亚运会什么的吧//@中国篮球:西班牙世界杯主题曲，下一届，我们一定不缺席。[哼],2014-08-15 10:26:29,0,0,0,202,451,3743056030887809,2
3743777569208589,+3743766848134769,2726809524,-1,西班牙世界杯主题曲，下一届，我们一定不缺席。[飞机],2014-08-15 10:26:30,0,0,0,63,97,3743056030887809,1
3743778814567182,+3743766848134769,2215792485,-1,//@中国篮球:西班牙世界杯主题曲，下一届，我们一定不缺席。[哼],2014-08-15 10:31:28,0,0,0,506,2817,3743056030887809,2
3743780341791061,+3743766848134769,2270576850,-1,但愿男篮下届回到决赛圈//@中国篮球:西班牙世界杯主题曲，下一届，我们一定不缺席。[哼],2014-08-15 10:37:31,0,0,0,330,367,3743056030887809,2
3743782404646710,+3743766848134769,1069072032,-1,//@中国篮球:西班牙世界杯主题曲，下一届，我们一定不缺席。[哼],2014-08-15 10:45:44,0,0,0,227,508,3743056030887809,2
3743783995014885,+3743056030887809,2632909113,-1,非常棒的一首歌[赞][赞][赞],2014-08-15 10:52:03,0,0,0,840,1013,3743056030887809,1
3743786570421006,+3743766848134769,2876029197,-1,//@中国篮球:西班牙世界杯主题曲，下一届，我们一定不缺席。[哼],2014-08-15 11:02:16,0,0,0,191,707,3743056030887809,2
3743788897534311,+3743766848134769,3146352084,-1,我必缺席。。。//@中国篮球:西班牙世界杯主题曲，下一届，我们一定不缺席。[哼],2014-08-15 11:11:32,0,0,0,286,777,3743056030887809,2
3743789481202337,+3743766848134769,2307980864,-1,//@中国篮球:西班牙世界杯主题曲，下一届，我们一定不缺席。[哼],2014-08-15 11:13:51,0,0,0,112,86,3743056030887809,2
3743792312198043,+3743766848134769,5108027892,0,已经很期待这次世界杯了，每场比赛我都要看！！//@中国篮球:西班牙世界杯主题曲，下一届，我们一定不缺席。[哼],2014-08-15 11:25:05,0,0,0,404,392,3743056030887809,2
3743795780689835,+3743056030887809,1308502800,220,西班牙雄起~！,2014-08-15 11:38:53,0,0,0,602,977,3743056030887809,1
3743814046851460,+3743766126916358,1795919975,-1,//@CBA官网:2014西班牙男篮世界杯主题曲getthecup,2014-08-15 12:51:27,0,0,0,297,742,3743056030887809,2
3743815527766469,+3743766848134769,2737356251,-1,//@中国篮球:西班牙世界杯主题曲，下一届，我们一定不缺席。[哼],2014-08-15 12:57:20,0,0,0,143,331,3743056030887809,2
3743825846025766,+3743766848134769,1843270210,-1,呵//@中国篮球:西班牙世界杯主题曲，下一届，我们一定不缺席。[哼],2014-08-15 13:38:20,0,0,0,415,228,3743056030887809,2
3743828496424423,+3743766848134769,5129417939,-1,//@中国篮球:西班牙世界杯主题曲，下一届，我们一定不缺席。[哼],2014-08-15 13:48:53,0,0,0,11092,484,3743056030887809,2
3743828727227933,+3743766848134769,2295903877,-1,//@中国篮球:西班牙世界杯主题曲，下一届，我们一定不缺席。[哼],2014-08-15 13:49:48,0,1,0,436,424,3743056030887809,2
3743895885730175,+3743766848134769,2717264871,-1,是吗？？？//@中国篮球:西班牙世界杯主题曲，下一届，我们一定不缺席。[哼],2014-08-15 18:16:40,0,0,0,53,224,3743056030887809,2
3743899023565651,+3743766848134769,2550384981,-1,没有中国队//@中国篮球:西班牙世界杯主题曲，下一届，我们一定不缺席。[哼],2014-08-15 18:29:08,0,0,0,146,162,3743056030887809,2
3743947933141172,+3743767682685194,1392611220,-1,//@先锋篮球:转发微博,2014-08-15 21:43:29,0,0,0,732,894,3743056030887809,2
4397598679073033,0,1736329970,7,#篮球世界杯#官方主题曲来啦！这首《Champion(冠军)》由美国人气歌手杰森-德鲁罗以及中国灵魂新天后@TIA袁娅维共同演绎！新浪NBA的微博视频,2019-07-24 15:18:11,63,160,930,9244211,1233,4397598679073033,0
4397601539470993,+4397598679073033,5785408986,-1,中国,2019-07-24 15:29:33,0,0,0,245,222,4397598679073033,1
4397602655143837,+4397598679073033,7189060792,-1,转发微博,2019-07-24 15:33:59,0,0,0,1,34,4397598679073033,1
4397602751315517,+4397598679073033,5286221469,-1,转发微博,2019-07-24 15:34:22,0,0,0,325,245,4397598679073033,1
4397603431167530,+4397598679073033,2807465613,-1,转发微博,2019-07-24 15:37:03,0,0,0,351,313,4397598679073033,1
4397604932514373,+4397598679073033,6991839027,-1,Champion!,2019-07-24 15:43:01,0,0,0,71,229,4397598679073033,1
4397606043802503,+4397598679073033,7039203570,2,转发微博,2019-07-24 15:47:27,0,0,0,2186,34,4397598679073033,1
4397607377613086,+4397598679073033,6256802200,-1,转发微博,2019-07-24 15:52:45,0,0,0,45,53,4397598679073033,1
4397608418060215,+4397598679073033,5975293473,-1,转发微博,2019-07-24 15:56:53,0,0,0,77,81,4397598679073033,1
4397612435919332,+4397598679073033,5861948277,-1,转发微博,2019-07-24 16:12:51,0,0,1,163,202,4397598679073033,1
4397612499098119,+4397598679073033,6088358613,-1,袁女士超棒的[心][心][心][心][心][心],2019-07-24 16:13:06,0,0,0,81,290,4397598679073033,1
4397613686138282,+4397598679073033,6013307710,-1,转发微博,2019-07-24 16:17:49,0,0,0,124,316,4397598679073033,1
4397613945893868,+4397598679073033,5651658097,0,男篮世界杯第一次在家门口举办，但这主题曲稍微差那么点意思……,2019-07-24 16:18:50,0,0,0,730,509,4397598679073033,1
4397614709209112,+4397598679073033,5326433854,0,#NBA[超话]##篮球世界杯#官方主题曲来啦！这首《Champion(冠军)》由美国人气歌手杰森-德鲁罗以及中国灵魂新天后@TIA袁娅维共同演绎！,2019-07-24 16:21:53,0,0,0,14266,166,4397598679073033,1
4397615397382598,+4397598679073033,7069465886,-1,转发微博,2019-07-24 16:24:36,0,0,0,16,100,4397598679073033,1
4397616550463235,+4397598679073033,6569682090,-1,转发微博,2019-07-24 16:29:12,0,0,0,110,123,4397598679073033,1
4397617603632622,+4397598679073033,1087562300,-1,转发微博,2019-07-24 16:33:22,0,0,0,47,69,4397598679073033,1
4397622993386067,+4397598679073033,5139879524,-1,转发微博,2019-07-24 16:54:47,0,0,0,11,79,4397598679073033,1
4397623634907950,+4397598679073033,6469092962,-1,转发微博,2019-07-24 16:57:21,0,0,0,56,84,4397598679073033,1
4397624331196366,+4397598679073033,5337021209,-1,转发微博,2019-07-24 17:00:06,0,0,0,124,243,4397598679073033,1
4397628042942832,+4397598679073033,3041415175,-1,转发微博,2019-07-24 17:14:52,0,0,0,322,719,4397598679073033,1
4397628131408107,+4397598679073033,2528846407,-1,转发微博,2019-07-24 17:15:13,0,0,1,103,389,4397598679073033,1
4397632044887141,+4397598679073033,1703095821,-1,转发微博,2019-07-24 17:30:45,0,1,0,259,770,4397598679073033,1
4397637669615694,+4397598679073033,1893799342,-1,转发微博,2019-07-24 17:53:07,0,0,0,354,296,4397598679073033,1
4397637719241583,-4397598679073033,6047887637,-1,回复@于杉杉杉杉:让我想起了真实谎言的女配，反派，好像是华裔还是越南的忘了，tia是少数民族吗？//@于杉杉杉杉:一直在单曲循环，tia的咬字超性感[心][心][心][心][心],2019-07-24 17:53:18,0,0,0,59,146,4397598679073033,2
4397638717510675,+4397598679073033,5237316012,-1,转发微博,2019-07-24 17:57:17,0,0,0,89,430,4397598679073033,1
4397642211900387,+4397598679073033,2640078371,-1,好歌,2019-07-24 18:11:09,0,0,0,99,103,4397598679073033,1
4397645906520980,+4397598679073033,3479857937,-1,转发微博,2019-07-24 18:25:51,0,0,0,54,120,4397598679073033,1
4397646233651409,-4397598679073033,6047887637,-1,回复@于杉杉杉杉:哦，就是感觉很异国风情//@于杉杉杉杉:回复@chao75247:袁女士不是少数民族哦，是湖南妹子[心],2019-07-24 18:27:08,0,0,0,59,146,4397598679073033,2
4397647223537219,+4397598679073033,3893790289,-1,转发微博,2019-07-24 18:31:05,0,0,0,27,162,4397598679073033,1
4397653292962332,+4397598679073033,5187535361,-1,转发微博,2019-07-24 18:55:11,0,0,0,118,316,4397598679073033,1
4397653649057959,+4397598679073033,2462064377,-1,转发微博,2019-07-24 18:56:37,0,0,0,10,214,4397598679073033,1
4397655713588221,+4397598679073033,6039153473,-1,转发微博,2019-07-24 19:04:49,0,0,0,189,1005,4397598679073033,1
4397659471149461,0,5885917755,0,#JasonDerulo##袁娅维#【JasonDerulo&quot;Champion(featuringTiaRay)&quot;(歌词版录影带)-PopLeading】2019年国际篮联篮球世界杯主题曲Pop_Leading的微博视频,2019-07-24 19:19:44,5,1,5,32654,318,4397659471149461,0
4397659924553138,+4397598679073033,1957674677,200,Repost,2019-07-24 19:21:32,0,0,0,179,265,4397598679073033,1
4397660876235668,+4397598679073033,6616353456,-1,转发微博,2019-07-24 19:25:19,0,0,0,3,40,4397598679073033,1
4397660922915981,+4397659471149461,5512356885,-1,转发微博,2019-07-24 19:25:30,0,0,0,48,738,4397659471149461,1
4397662369573908,0,6367098046,7,#篮球世界杯主题曲#全世界篮球的盛会，谁将成为最终的冠军？,2019-07-24 19:31:16,413,230,2366,2113154,137,4397662369573908,0
4397662880697923,+4397662369573908,6468159587,-1,转发微博,2019-07-24 19:33:18,0,0,0,132,734,4397662369573908,1
4397662881042025,+4397659471149461,1860345164,220,天呐Tia！,2019-07-24 19:33:18,0,0,0,998,270,4397659471149461,1
4397663086927057,+4397662369573908,6807938185,7,#篮球世界杯#主题曲抢鲜听！！！,2019-07-24 19:34:06,0,1,3,908555,552,4397662369573908,1
4397663283495854,+4397662369573908,1991821131,-1,转发微博,2019-07-24 19:34:54,0,0,0,127,843,4397662369573908,1
4397663522573074,+4397662369573908,2839107347,3,2019#篮球世界杯#官方主题曲《Champion（冠军）》正式发布！快来收听吧！[鼓掌],2019-07-24 19:35:50,1,1,35,6153391,2687,4397662369573908,1
4397663665228688,+4397662369573908,5775044863,-1,转发微博,2019-07-24 19:36:24,0,0,0,53,162,4397662369573908,1
4397663670205164,+4397662369573908,3826575570,-1,转发微博,2019-07-24 19:36:26,0,0,1,728,189,4397662369573908,1
4397664802300664,+4397662369573908,3083675110,3,2019#篮球世界杯#主题曲《Champion（冠军）》如何？快来听听！,2019-07-24 19:40:55,5,2,10,20201705,2055,4397662369573908,1
4397665079359572,+4397662369573908,6088358613,-1,tia[心],2019-07-24 19:42:01,0,0,0,81,290,4397662369573908,1
4397665204791718,-4397598679073033,6047887637,-1,"回复@于杉杉杉杉:还是喜欢听她newerasouljazz,以前中国好声音和黑人兄弟一道改编的弯弯的小河就很棒了//@于杉杉杉杉:回复@chao75247:袁女士什么曲风都可以驾驭[哈哈]",2019-07-24 19:42:32,0,0,0,59,146,4397598679073033,2
4397665246914153,+4397664802300664,1676956437,-1,//@微博赛事:2019#篮球世界杯#主题曲《Champion（冠军）》如何？快来听听！,2019-07-24 19:42:41,0,0,0,624,1672,4397662369573908,2
4397666429500046,+4397664802300664,1415032503,220,//@微博赛事:2019#篮球世界杯#主题曲《Champion（冠军）》如何？快来听听！,2019-07-24 19:47:24,0,0,0,673,3719,4397662369573908,2
4397666500564756,+4397662369573908,5112585555,7,#篮球世界杯##有我不凡#我们很高兴地宣布，2019年@国际篮联篮球世界杯官方主题曲《Champion（冠军）》将由杰森·德鲁罗@JasonDeruloCN携手@Tia袁娅维共同唱响！,2019-07-24 19:47:41,1,0,4,3698200,370,4397662369573908,1
4397666596988683,+4397662369573908,5127238143,-1,Jason和Tia啊啊啊啊啊啊啊啊啊啊我先转,2019-07-24 19:48:03,0,0,0,53,241,4397662369573908,1
4397667033142704,+4397662369573908,2975997412,-1,转发微博,2019-07-24 19:49:47,0,0,0,171,323,4397662369573908,1
4397667595209878,+4397662369573908,3741898832,-1,转发微博,2019-07-24 19:52:02,0,0,0,25,68,4397662369573908,1
4397667809108542,+4397662369573908,6256254116,-1,Wannashake,2019-07-24 19:52:52,0,0,0,3,45,4397662369573908,1
4397669248597568,+4397664802300664,2488766332,220,//@微博赛事:2019#篮球世界杯#主题曲《Champion（冠军）》如何？快来听听！,2019-07-24 19:58:36,0,0,0,262,383,4397662369573908,2
4397669805788371,+4397662369573908,7009145560,-1,歌好听[给力],2019-07-24 20:00:49,0,0,0,9,84,4397662369573908,1
4397670431422175,+4397666500564756,2875781930,-1,//@FIBA国际篮联:#篮球世界杯##有我不凡#我们很高兴地宣布，2019年@国际篮联篮球世界杯官方主题曲《Champion（冠军）》将由杰森·德鲁罗@JasonDeruloCN携手@Tia袁娅维共同唱响！,2019-07-24 20:03:17,0,0,0,64,299,4397662369573908,2
4397671445475615,+4397659471149461,6483944221,-1,袁娅维牛逼,2019-07-24 20:07:20,0,2,0,253,117,4397659471149461,1
4397673073503953,+4397598679073033,6559765024,-1,转发微博,2019-07-24 20:13:47,0,0,0,8,49,4397598679073033,1
4397673790353802,+4397662369573908,2964853304,0,燥起来,2019-07-24 20:16:39,0,0,0,15075,350,4397662369573908,1
4397674348500163,+4397662369573908,5842531538,-1,争气,2019-07-24 20:18:51,0,0,0,55,1107,4397662369573908,1
4397675455515407,+4397662369573908,2389057300,-1,转发微博,2019-07-24 20:23:16,0,0,0,399,572,4397662369573908,1
4397676605324733,+4397662369573908,1718426813,220,转发微博,2019-07-24 20:27:49,0,0,0,323,194,4397662369573908,1
4397677191746006,+4397659471149461,2282836777,-1,Repost,2019-07-24 20:30:09,0,0,0,1015,513,4397659471149461,1
4397677644988376,+4397662369573908,3759536875,-1,主题曲和主办方一样垃圾,2019-07-24 20:31:58,0,0,1,392,921,4397662369573908,1
4397678718444855,0,1737961042,0,#男篮世界杯#白金唱片歌手杰森·德鲁罗@JasonDeruloCn携手中国灵魂乐女王@TIA袁娅维，共同唱响2019年国际篮联篮球世界杯官方主题曲《Champion（冠军）》国际篮联篮球世界杯的微博视频,2019-07-24 20:36:13,16,12,70,5887419,1741,4397678718444855,0
4397679125236280,+4397678718444855,3681913405,-1,转发微博,2019-07-24 20:37:51,0,0,0,163,257,4397678718444855,1
4397679469590153,+4397678718444855,2909118331,-1,转发微博,2019-07-24 20:39:13,0,0,0,25,187,4397678718444855,1
4397680295477155,+4397678718444855,2651429303,220,转发微博,2019-07-24 20:42:29,0,0,0,1950,1639,4397678718444855,1
4397681730650685,+4397662369573908,5872007050,-1,转发微博,2019-07-24 20:48:12,0,0,0,227,93,4397662369573908,1
4397682024320089,+4397662369573908,2711589165,-1,转发微博,2019-07-24 20:49:22,0,0,0,249,67,4397662369573908,1
4397683478920206,+4397678718444855,1842959141,-1,转发微博,2019-07-24 20:55:09,0,0,0,303,285,4397678718444855,1
4397683986576903,+4397662369573908,5947203958,0,蔡徐坤的,2019-07-24 20:57:09,0,0,0,500967,526,4397662369573908,1
4397684427069894,+4397662369573908,6222126330,-1,转发微博,2019-07-24 20:58:55,0,0,0,62,492,4397662369573908,1
4397685261546767,+4397662369573908,5873754901,-1,火钳刘明好吧！适合卡点[羞嗒嗒],2019-07-24 21:02:14,0,0,0,299,56,4397662369573908,1
4397685551153831,+4397662369573908,1929538181,-1,转发微博,2019-07-24 21:03:23,0,0,0,77,247,4397662369573908,1
4397685869651669,+4397662369573908,7019348318,-1,转发微博,2019-07-24 21:04:39,0,0,0,86,147,4397662369573908,1
4397685941119341,+4397662369573908,3986598692,-1,前面篮球撞击地板的声音最好听了！不过，这首歌有点reggaeton的风格[喵喵][喵喵],2019-07-24 21:04:55,0,0,0,372,337,4397662369573908,1
4397685991777302,+4397662369573908,3613496233,-1,@TIA袁娅维替tia高兴!,2019-07-24 21:05:08,0,0,0,157,342,4397662369573908,1
4397686029353446,+4397662369573908,5230491069,0,[心][加油][加油][加油],2019-07-24 21:05:17,0,0,0,188,753,4397662369573908,1
4397686087750823,+4397662369573908,2715678401,-1,转发微博,2019-07-24 21:05:30,0,0,0,459,394,4397662369573908,1
4397686088595103,+4397662369573908,7208182739,-1,超级棒,2019-07-24 21:05:30,0,0,0,28,279,4397662369573908,1
4397686151011504,+4397662369573908,5648546037,-1,轉發微博,2019-07-24 21:05:46,0,0,0,97,283,4397662369573908,1
4397686319130698,+4397662369573908,5981967634,-1,转发微博,2019-07-24 21:06:26,0,0,0,23,124,4397662369573908,1
4397686642003681,+4397678718444855,1815357191,-1,还不错,2019-07-24 21:07:42,0,0,0,993,1000,4397678718444855,1
4397686700315234,+4397662369573908,1804639421,-1,转发微博,2019-07-24 21:07:57,0,0,0,248,998,4397662369573908,1
4397686721338454,+4397662369573908,2434072477,-1,转发微博,2019-07-24 21:08:02,0,0,0,284,416,4397662369573908,1
4397686880762820,+4397662369573908,5669757250,-1,转发微博,2019-07-24 21:08:40,0,0,0,218,508,4397662369573908,1
4397686977052616,+4397662369573908,1783941063,-1,转发微博,2019-07-24 21:09:03,0,0,0,252,410,4397662369573908,1
4397687270576932,+4397662369573908,6842722395,-1,喔！！！我的剔牙女士！！,2019-07-24 21:10:13,0,0,0,436,144,4397662369573908,1
4397687534947403,+4397662369573908,5854845603,-1,转发微博,2019-07-24 21:11:16,0,0,0,128,133,4397662369573908,1
4397687572530210,+4397662369573908,6038312986,-1,转发微博,2019-07-24 21:11:25,0,0,0,72,211,4397662369573908,1
4397687804201927,+4397598679073033,2972348550,-1,好汀,2019-07-24 21:12:19,0,0,0,45,142,4397598679073033,1
4397687971823331,+4397662369573908,5789138939,-1,转发微博,2019-07-24 21:12:59,0,0,0,244,822,4397662369573908,1
4397687992221158,+4397662369573908,5255385843,-1,中国男篮加油！,2019-07-24 21:13:05,0,0,1,96,923,4397662369573908,1
4397688004572911,+4397662369573908,6111150282,-1,那几句中文歌词唱出来让我起鸡皮疙瘩[允悲][允悲][允悲],2019-07-24 21:13:08,0,0,0,319,190,4397662369573908,1
4397688147436324,+4397659471149461,5756792858,-1,袁娅维,2019-07-24 21:13:42,0,2,0,194,243,4397659471149461,1
4397688210095170,+4397662369573908,3488895952,-1,转发微博,2019-07-24 21:13:57,0,0,0,126,181,4397662369573908,1
4397688243880439,+4397662369573908,5644058514,-1,cool,2019-07-24 21:14:05,0,2,1,205,518,4397662369573908,1
4397688336383847,+4397662369573908,5975230525,-1,转发微博,2019-07-24 21:14:27,0,0,0,234,159,4397662369573908,1
4397688487101219,+4397662369573908,1869908114,220,转发微博,2019-07-24 21:15:03,0,0,0,2800,671,4397662369573908,1
4397688504043135,+4397662369573908,5241736516,-1,不凡!,2019-07-24 21:15:06,0,0,0,34,123,4397662369573908,1
4397688537304710,+4397662369573908,5531072363,-1,好听[haha],2019-07-24 21:15:15,0,0,0,102,644,4397662369573908,1
4397688575267280,+4397662369573908,2115763357,-1,棒的,2019-07-24 21:15:24,0,0,0,470,2068,4397662369573908,1
4397688625352711,+4397662369573908,6376849188,-1,转发微博,2019-07-24 21:15:36,0,0,0,30,654,4397662369573908,1
4397688676169428,+4397662369573908,2805521021,-1,转发微博,2019-07-24 21:15:48,0,0,0,36,73,4397662369573908,1
4397688680370306,+4397598679073033,3464732190,-1,转发微博,2019-07-24 21:15:48,0,0,1,3217,1781,4397598679073033,1
4397688688529992,+4397662369573908,6123001389,-1,转发微博,2019-07-24 21:15:51,0,0,0,451,1649,4397662369573908,1
4397688701136619,+4397662369573908,6064780549,-1,@懒佛爷ing大,2019-07-24 21:15:53,0,0,0,16,133,4397662369573908,1
4397688726614016,+4397662369573908,5657194992,-1,转发微博,2019-07-24 21:16:00,0,0,0,175,133,4397662369573908,1
4397688739546078,+4397662369573908,6190470416,-1,转发微博,2019-07-24 21:16:03,0,0,0,547,274,4397662369573908,1
4397688772267955,+4397662369573908,5196289119,0,我能求到一个购票链接吗大麦也没找到,2019-07-24 21:16:10,1,6,6,31616,73,4397662369573908,1
4397688797589818,+4397662369573908,7248965243,-1,转发微博,2019-07-24 21:16:16,0,0,0,8,3,4397662369573908,1
4397688822470196,+4397662369573908,6202909561,-1,转发微博,2019-07-24 21:16:22,0,0,0,1,108,4397662369573908,1
4397688877223877,+4397662369573908,1526837682,-1,转发微博,2019-07-24 21:16:35,0,0,0,175,55,4397662369573908,1
4397688898171560,+4397662369573908,5519112210,-1,转发微博,2019-07-24 21:16:40,0,0,0,177,232,4397662369573908,1
4397688898692005,+4397662369573908,1865155800,-1,配色超赞,2019-07-24 21:16:41,0,0,0,147,73,4397662369573908,1
4397688928186164,+4397678718444855,3057303051,-1,转发微博,2019-07-24 21:16:47,0,0,0,93,333,4397678718444855,1
4397688944511732,+4397662369573908,5485690150,-1,转发微博,2019-07-24 21:16:52,0,0,0,60,57,4397662369573908,1
4397688969394464,+4397662369573908,5263319194,-1,加油,2019-07-24 21:16:57,0,0,0,283,408,4397662369573908,1
4397688998836304,+4397662369573908,5263549324,-1,转发微博,2019-07-24 21:17:04,0,0,0,244,300,4397662369573908,1
4397689066304295,+4397662369573908,3949625991,-1,袁维娅唱歌真好听,2019-07-24 21:17:20,0,0,0,350,278,4397662369573908,1
4397689099937444,+4397662369573908,6016304320,-1,光是前五秒就已足够,2019-07-24 21:17:28,0,0,0,99,224,4397662369573908,1
4397689216719018,+4397662369573908,1855913187,-1,嗯……还……还挺好听的,2019-07-24 21:17:56,0,0,0,184,93,4397662369573908,1
4397689251018606,+4397662369573908,6961702278,0,转发微博,2019-07-24 21:18:04,0,0,0,540,345,4397662369573908,1
4397689271692335,+4397662369573908,3223615351,-1,我的女王[爱你][爱你][爱你],2019-07-24 21:18:09,0,0,0,158,143,4397662369573908,1
4397689347457106,+4397662369573908,5686845913,-1,转发微博,2019-07-24 21:18:27,0,0,0,27,112,4397662369573908,1
4397689406053371,+4397662369573908,5985787794,-1,转发微博,2019-07-24 21:18:41,0,0,0,103,253,4397662369573908,1
4397689447473984,+4397662369573908,6362402139,-1,,2019-07-24 21:18:52,0,0,0,36,113,4397662369573908,1
4397689506342843,+4397662369573908,5340148004,-1,转发微博,2019-07-24 21:19:06,0,0,0,123,504,4397662369573908,1
4397689523860471,+4397662369573908,5963345440,-1,转发微博,2019-07-24 21:19:10,0,0,0,154,114,4397662369573908,1
